Date;WORLD;NORDIC COUNTRIES;NORTH AMERICA;PACIFIC;EUROPE;JAPAN;USA;UNITED KINGDOM;SINGAPORE;HONG KONG;AUSTRALIA;FRANCE;NORWAY;ITALY;GERMANY;NETHERLANDS;SWEDEN;SWITZERLAND;BELGIUM;CANADA;DENMARK
1994-06;1460.193;2583.284;1200.344;4040.912;1649.313;5539.133;1119.778;1814.115;4076.436;12021.199;781.972;1616.637;1826.717;447.963;1497.143;3377.901;2991.896;2039.768;3287.396;804.282;2466.546
1994-07;1488.212;2781.773;1241.934;3954.789;1736.296;5340.836;1157.778;1911.654;4180.694;12980.814;822.404;1777.041;2053.744;472.042;1571.368;3586.847;3191.990;1993.443;3444.511;841.716;2589.828
1994-08;1533.288;2767.543;1292.273;4024.097;1791.915;5377.840;1203.548;2021.119;4389.532;13716.993;862.050;1787.044;2056.566;462.782;1629.612;3717.294;3177.801;2077.745;3495.938;889.695;2409.157
1994-09;1493.268;2761.544;1268.446;3923.959;1721.422;5245.729;1178.293;1927.851;4576.278;13133.071;816.387;1666.814;1932.392;463.149;1533.462;3616.269;3188.948;2064.887;3306.437;909.901;2416.478
1994-10;1536.017;2977.666;1295.127;4023.807;1796.995;5390.227;1205.588;2040.044;4796.055;13232.096;839.503;1726.972;2042.428;438.892;1619.585;3861.739;3494.786;2085.405;3434.080;898.931;2464.999
1994-11;1469.670;2853.946;1249.563;3799.868;1728.719;5119.628;1164.663;1951.516;4529.505;11624.948;808.455;1709.188;2008.203;408.717;1535.039;3667.826;3400.162;2041.953;3378.453;849.475;2365.327
1994-12;1484.177;2888.065;1268.363;3826.037;1739.110;5179.029;1182.011;1953.823;4564.381;11265.848;826.565;1651.299;2159.654;416.728;1590.864;3768.681;3348.090;2093.739;3428.873;864.359;2429.113
1995-01;1462.170;2904.749;1297.877;3585.015;1726.079;4877.629;1214.883;1924.215;4202.320;9941.959;777.447;1613.388;2179.976;445.139;1561.298;3816.075;3368.192;2077.578;3415.091;820.610;2464.131
1995-02;1483.771;2938.712;1350.468;3496.834;1765.803;4642.724;1263.074;1935.323;4367.758;11466.719;802.985;1641.124;2101.258;405.263;1694.270;3927.053;3427.168;2202.783;3521.787;866.176;2537.720
1995-03;1555.590;2894.374;1388.154;3765.962;1848.422;5070.678;1297.222;2081.291;4468.573;11759.903;795.512;1858.135;2071.951;382.263;1656.127;4129.048;3374.005;2345.228;3742.530;903.395;2525.044
1995-04;1610.111;3144.746;1431.001;3926.802;1908.216;5318.893;1338.256;2110.527;4531.046;11428.090;849.902;1877.721;2246.184;421.617;1727.010;4271.705;3682.388;2391.172;3989.319;919.573;2648.038
1995-05;1624.192;3213.672;1487.436;3770.412;1947.967;4989.771;1390.833;2159.658;4825.266;12933.166;831.326;1899.515;2211.996;423.240;1742.111;4328.908;3737.931;2504.567;3982.189;958.240;2762.373
1995-06;1624.007;3370.007;1523.776;3611.295;1967.032;4752.091;1425.372;2162.096;4590.516;12724.838;822.777;1868.446;2319.529;410.949;1792.108;4377.559;3905.682;2579.337;3992.887;975.082;2719.553
1995-07;1705.582;3620.957;1574.538;3872.329;2070.275;5131.043;1474.114;2283.015;4685.432;12982.956;900.206;1954.579;2425.100;443.396;1898.964;4629.496;4178.863;2606.790;4128.030;992.815;2911.914
1995-08;1667.891;3499.346;1575.075;3727.090;1990.924;4925.430;1474.553;2229.176;4457.179;12553.786;917.716;1830.983;2285.915;433.109;1797.031;4355.309;4068.921;2544.058;3900.120;993.952;2760.299
1995-09;1716.796;3790.121;1641.907;3762.240;2051.777;4967.865;1541.034;2296.670;4435.221;13305.281;912.758;1797.279;2368.415;429.144;1822.527;4569.305;4632.482;2765.713;4044.852;989.825;2806.377
1995-10;1690.085;3589.424;1640.843;3579.915;2042.808;4690.642;1540.647;2294.263;4424.515;13334.027;890.893;1825.707;2254.017;408.940;1801.055;4505.696;4436.546;2883.228;4058.725;981.959;2814.326
1995-11;1749.089;3644.371;1712.800;3756.548;2058.044;4968.914;1608.724;2308.149;4526.207;13370.614;910.130;1817.561;2242.183;386.390;1805.357;4651.811;4590.136;2920.913;4130.786;1019.000;2829.618
1995-12;1800.553;3541.235;1738.578;3940.514;2123.981;5223.576;1633.386;2369.333;4858.999;13808.176;929.582;1895.182;2300.198;423.641;1861.355;4856.857;4488.896;3036.661;4365.785;1029.112;2900.698
1996-01;1833.446;3507.447;1802.435;3947.798;2138.558;5155.538;1692.017;2365.789;5118.169;15587.928;958.405;1973.007;2258.198;443.112;1942.424;4889.128;4381.649;2855.244;4465.504;1083.024;2997.558
1996-02;1844.949;3703.064;1819.820;3903.867;2178.253;5064.366;1709.998;2385.123;5172.458;15414.139;989.684;1996.968;2331.818;439.089;1960.424;4999.835;4812.138;2983.453;4420.499;1073.910;3039.928
1996-03;1875.988;3742.271;1839.542;4024.214;2205.057;5243.706;1727.687;2372.008;5093.853;15428.450;986.219;2057.382;2376.659;422.032;1953.712;5150.854;4926.102;3245.995;4318.816;1095.467;2966.301
1996-04;1920.440;3742.874;1869.668;4229.756;2221.755;5542.462;1753.610;2418.213;5128.224;15464.086;1035.627;2095.442;2520.503;479.908;1883.169;5176.990;4874.912;3120.311;4433.749;1141.137;2948.013
1996-05;1922.445;3893.487;1918.940;4046.826;2239.669;5257.828;1800.809;2446.498;4874.021;15928.254;1028.644;2073.044;2550.574;477.445;1910.831;5420.142;5094.046;3016.938;4508.578;1159.711;2958.919
1996-06;1932.511;3921.263;1927.339;4048.276;2265.091;5286.238;1811.811;2432.221;4702.435;15559.034;995.660;2111.173;2556.595;479.532;1950.475;5436.043;5164.637;3168.183;4532.983;1128.462;3038.678
1996-07;1864.566;3829.981;1844.281;3862.877;2237.504;5050.132;1732.479;2449.195;4343.999;14850.663;949.936;2053.228;2438.379;444.305;1956.730;5353.283;4954.958;3105.636;4587.620;1094.479;3088.209
1996-08;1886.354;4068.247;1888.108;3761.799;2304.691;4825.021;1771.655;2576.079;4442.755;15336.855;1011.755;2011.734;2504.130;441.087;2002.543;5447.015;5288.384;3241.777;4634.449;1143.894;3203.675
1996-09;1960.560;4168.872;1992.673;3885.175;2353.959;4992.783;1871.283;2635.710;4435.332;16383.495;1013.653;2123.515;2519.390;469.609;2016.292;5589.199;5510.127;3164.895;4697.038;1189.779;3196.200
1996-10;1974.601;4329.912;2049.535;3705.432;2409.394;4658.381;1919.512;2760.599;4285.373;17072.710;1053.490;2169.343;2614.389;443.920;2035.435;5732.744;5752.779;3156.899;4769.879;1283.448;3303.924
1996-11;2085.606;4598.897;2204.582;3806.658;2532.265;4747.817;2064.995;2917.921;4446.682;18471.015;1097.510;2285.227;2805.445;479.259;2116.840;6094.523;6141.796;3184.992;4915.538;1377.418;3387.112
1996-12;2052.559;4718.102;2161.326;3609.400;2582.097;4420.198;2026.293;3019.034;4525.455;18375.390;1095.366;2308.592;2972.982;480.552;2124.170;6241.910;6194.552;3123.033;4939.402;1330.420;3549.816
1997-01;2077.648;4891.987;2307.477;3306.271;2589.844;3939.634;2165.497;2930.314;4621.834;17980.630;1051.783;2361.306;3130.220;531.766;2115.712;6195.378;6340.775;3217.538;5061.932;1396.336;3697.109
1997-02;2101.899;4838.585;2322.345;3375.683;2624.809;4032.208;2181.224;3022.029;4572.774;17951.340;1083.083;2374.112;2987.071;475.664;2203.820;6450.307;6317.404;3258.870;5142.948;1385.783;3675.646
1997-03;2060.685;5013.670;2218.168;3252.555;2710.368;3899.904;2084.009;3053.945;4223.676;16760.853;1080.155;2448.304;3077.539;487.800;2366.458;6608.942;6618.043;3449.408;5221.716;1316.716;3791.425
1997-04;2128.403;4733.543;2359.632;3320.706;2697.661;4041.873;2221.712;3110.097;4000.613;17035.002;1110.390;2349.482;2939.001;494.973;2281.958;6544.914;6067.362;3534.145;5277.949;1348.110;3678.408
1997-05;2260.155;5052.597;2497.114;3646.127;2813.653;4488.853;2347.995;3252.270;4259.955;19187.281;1131.571;2330.925;3061.430;489.734;2379.287;6965.112;6544.564;3799.211;5409.940;1461.317;3957.315
1997-06;2373.247;5376.054;2607.748;3872.484;2955.202;4824.911;2455.442;3297.525;4188.233;20169.665;1169.454;2525.582;3146.419;536.438;2484.787;7514.923;7116.955;4110.323;5525.939;1487.599;4040.596
1997-07;2482.910;5678.592;2812.594;3780.445;3094.426;4678.481;2650.060;3451.818;4079.882;21429.930;1161.249;2570.021;3192.676;567.653;2728.259;8132.346;7452.191;4172.999;5608.227;1584.911;4302.473
1997-08;2317.176;5385.851;2647.095;3405.998;2918.375;4273.281;2493.214;3395.429;3728.788;18620.824;1082.213;2375.880;3208.128;553.059;2458.778;7334.033;7050.746;3786.485;5193.617;1501.931;4091.086
1997-09;2443.432;6075.908;2786.662;3393.427;3202.159;4209.230;2623.869;3689.897;3871.879;19800.246;1134.923;2628.186;3560.322;633.417;2648.581;7981.679;7896.116;4175.496;5499.105;1590.105;4564.377
1997-10;2315.204;5610.749;2708.376;2981.901;3045.503;3817.695;2552.820;3549.853;3131.340;14085.049;982.555;2453.219;3453.576;595.349;2464.031;7638.675;7106.867;4151.435;5468.017;1515.517;4365.552
1997-11;2356.541;5606.589;2829.357;2818.242;3093.085;3583.906;2676.920;3567.331;3416.716;13896.812;962.611;2505.811;3219.115;610.346;2549.955;7578.163;7275.208;4282.885;5526.441;1470.067;4416.262
1997-12;2385.630;5546.150;2873.107;2694.879;3206.913;3379.349;2716.982;3701.959;3165.589;14096.482;991.087;2595.003;3173.362;655.390;2656.228;7771.263;7029.422;4523.406;5654.246;1507.809;4792.761
1998-01;2452.490;5650.017;2906.514;2841.450;3341.196;3681.389;2752.480;3881.810;2598.546;12132.877;1057.424;2688.376;2927.742;715.398;2736.999;7848.157;7213.414;4697.004;5869.580;1481.417;4810.358
1998-02;2618.782;6148.291;3112.916;2943.876;3603.264;3701.101;2946.083;4151.048;3270.122;14536.028;1076.738;2915.176;3002.461;745.794;2912.116;8653.949;7895.693;5144.554;6154.926;1607.625;4928.747
1998-03;2729.763;6618.200;3278.239;2782.101;3860.769;3449.814;3099.360;4370.304;3239.738;14234.918;1080.842;3240.971;3254.872;892.523;3108.863;8931.770;8453.808;5257.380;6676.108;1729.323;5513.722
1998-04;2756.845;6973.888;3316.167;2727.445;3936.587;3436.352;3136.193;4379.814;3031.675;12729.687;1065.601;3347.429;3433.224;874.571;3224.750;9241.940;8874.721;5231.906;7136.349;1738.194;5283.041
1998-05;2722.700;7047.704;3251.385;2542.663;4017.288;3247.981;3073.750;4218.125;2502.996;10992.932;1005.075;3522.303;3160.178;920.175;3484.611;9731.716;9148.445;5457.905;7572.138;1717.668;5432.523
1998-06;2787.712;7047.081;3379.027;2538.107;4062.229;3294.090;3206.355;4283.102;2184.809;10410.386;1008.029;3605.620;3052.772;874.769;3631.596;9570.141;9094.714;5460.558;8128.861;1648.979;5314.273
1998-07;2783.643;7221.593;3337.254;2494.311;4143.421;3251.192;3175.110;4197.390;2163.757;9638.964;1002.528;3643.219;3100.898;962.710;3719.183;9632.018;9056.457;5861.540;8535.021;1532.267;5474.348
1998-08;2412.838;6022.415;2862.731;2199.850;3623.204;2880.931;2733.618;3893.325;1736.332;8994.788;867.472;3226.730;2240.689;826.649;3109.223;8451.974;7674.776;4945.294;7905.249;1198.752;4861.044
1998-09;2455.929;5731.297;3047.139;2193.066;3479.332;2802.783;2913.732;3813.977;1965.728;10472.450;925.419;3016.323;2153.338;789.083;3069.687;7963.312;7009.933;4518.151;7751.837;1230.228;4646.310
1998-10;2678.373;6232.107;3286.085;2573.318;3758.854;3273.388;3139.696;4046.441;2431.510;13952.144;1005.389;3328.902;2516.474;840.653;3198.992;8420.322;7461.314;5175.858;8296.947;1355.300;5001.679
1998-11;2838.074;6543.489;3505.991;2691.961;3959.825;3423.598;3353.374;4227.302;2792.345;13928.716;1068.515;3539.045;2346.778;927.684;3365.556;8865.818;8173.545;5433.324;8569.144;1405.610;4763.287
1998-12;2977.153;6868.030;3707.390;2767.446;4133.954;3556.672;3551.723;4360.876;2758.001;13685.530;1061.046;3686.389;2231.919;1004.060;3450.013;9631.268;8051.552;5611.357;9540.314;1421.894;5242.207
1999-01;3042.756;7279.405;3872.812;2787.873;4108.299;3583.038;3705.311;4315.792;2769.881;12774.699;1125.754;3794.455;2464.519;951.814;3508.098;8912.237;8530.783;5481.827;9240.770;1540.284;5058.540
1999-02;2962.236;6933.563;3760.742;2733.888;4005.021;3504.969;3601.942;4411.597;2736.137;12901.947;1097.993;3546.847;2240.507;938.190;3219.623;8855.113;8328.604;5305.303;8826.475;1453.051;4624.370
1999-03;3086.008;7306.985;3917.234;3078.958;4049.741;3991.689;3751.828;4549.163;3040.316;14594.619;1144.930;3613.631;2461.692;974.808;3133.530;8950.501;8496.307;5248.037;8328.368;1513.467;4546.636
1999-04;3208.093;7600.856;4068.122;3285.289;4171.407;4158.875;3887.652;4725.191;3762.997;17849.691;1263.019;3709.413;2659.612;945.844;3338.129;9525.131;8981.594;5236.044;8063.158;1667.953;4878.159
1999-05;3091.297;7331.808;3972.956;3090.014;3972.059;3925.020;3797.280;4463.555;3819.595;16420.134;1160.050;3624.219;2512.687;895.420;3136.296;8984.076;8793.437;4973.276;7618.972;1622.609;4743.652
1999-06;3235.914;8028.988;4184.999;3374.801;4040.095;4297.070;4001.631;4475.278;4423.415;17990.706;1218.619;3734.384;2470.434;875.222;3311.709;9014.270;9643.580;4893.621;7712.811;1690.761;4798.009
1999-07;3226.654;8322.801;4055.664;3632.239;4078.654;4726.640;3872.025;4543.129;4484.346;17411.915;1218.528;3755.485;2578.048;847.393;3259.876;9308.544;10035.810;5088.437;7799.748;1703.529;5135.760
1999-08;3221.377;8239.669;4028.655;3595.833;4121.115;4694.197;3847.674;4525.544;4470.236;17571.466;1150.764;3893.108;2682.635;866.465;3317.514;9528.765;9993.769;5084.491;8198.209;1676.499;5153.142
1999-09;3190.575;8436.012;3917.828;3762.219;4090.387;4979.592;3733.527;4452.511;4396.370;16869.090;1156.238;3934.245;2742.028;884.447;3274.002;9187.078;9933.525;5074.386;7954.237;1725.473;5311.449
1999-10;3356.860;9410.278;4174.505;3908.348;4241.929;5193.630;3977.809;4582.631;4625.480;17752.646;1130.239;4152.223;2609.814;857.501;3452.416;9507.389;11077.441;5168.779;7923.618;1842.080;5381.941
1999-11;3451.734;10638.136;4267.162;4102.838;4357.323;5416.895;4063.205;4639.187;4909.384;20057.478;1191.044;4290.380;2676.041;878.210;3549.409;9450.910;12270.150;5130.984;7695.623;1916.881;5567.875
1999-12;3731.559;12894.994;4577.402;4371.458;4804.897;5753.649;4346.659;4903.816;5499.450;21831.619;1259.140;4780.992;2955.724;1005.974;4158.332;10347.337;14540.936;5241.525;8228.562;2195.339;5895.919
2000-01;3518.290;12801.873;4343.131;4161.033;4463.618;5505.000;4113.942;4454.719;4767.785;20173.284;1214.671;4465.643;2720.651;954.660;4014.758;9115.790;14651.266;4667.493;6696.331;2202.675;5579.886
2000-02;3528.217;14509.640;4255.666;4070.265;4697.368;5362.813;4016.239;4314.066;4339.186;21359.109;1186.914;4866.925;2725.615;1071.749;4435.271;9701.302;18007.722;4565.484;6413.349;2334.680;5785.305
2000-03;3772.522;14510.000;4678.553;4353.172;4811.834;5805.619;4417.244;4631.975;4345.172;21933.701;1177.435;4921.150;2748.818;1004.684;4365.176;9989.361;17128.782;4936.468;6430.282;2543.835;6320.649
2000-04;3613.441;14459.139;4526.461;4051.050;4600.420;5369.602;4274.448;4438.767;4607.067;19880.897;1146.547;4760.118;2587.789;939.480;3988.455;9659.573;16958.676;4769.106;6253.578;2450.995;5745.316
2000-05;3522.404;13724.552;4408.566;3816.054;4563.840;5096.839;4161.501;4288.897;3746.649;17612.190;1106.652;4889.264;2695.626;981.062;3865.609;9923.244;16214.985;5033.177;6492.864;2405.521;6135.336
2000-06;3641.498;13577.254;4535.219;4111.196;4662.919;5447.801;4261.432;4328.873;4252.918;18982.181;1268.223;5075.429;2919.953;1048.134;3855.597;10477.956;15958.136;5228.905;6934.158;2708.193;6128.464
2000-07;3539.433;12702.348;4465.151;3720.418;4589.457;4820.966;4185.351;4358.265;4255.148;20271.182;1191.940;4994.129;2890.689;1004.575;3842.299;10026.534;15397.575;5247.746;7018.599;2790.808;6258.214
2000-08;3655.012;12636.200;4705.841;3923.536;4536.469;5133.643;4403.062;4404.546;4401.264;20455.088;1205.437;4874.017;3065.242;991.854;3666.807;10014.369;15215.946;5131.699;6903.977;3036.521;6622.640
2000-09;3461.095;11438.988;4438.740;3717.256;4325.078;4879.118;4163.637;4283.913;4028.490;18782.584;1153.274;4564.718;3003.371;934.579;3476.383;9631.993;13233.843;4851.200;6627.456;2730.337;6497.717
2000-10;3403.538;10995.749;4389.642;3504.418;4293.255;4596.729;4134.069;4314.240;4025.275;17525.041;1079.838;4456.764;2924.197;957.132;3502.764;9557.058;12347.054;4895.257;6534.732;2492.210;6201.391
2000-11;3197.338;10499.668;4040.935;3383.162;4128.019;4406.296;3807.643;4060.540;3950.957;16910.765;1104.706;4250.866;2819.170;976.121;3246.557;9481.838;11137.450;5102.521;6315.761;2269.298;5895.795
2000-12;3249.513;11000.941;4039.209;3250.437;4413.643;4138.857;3801.778;4338.290;3974.864;18613.259;1144.740;4586.859;2944.554;997.744;3523.562;9970.487;11486.597;5575.773;6891.032;2319.254;6114.477
2001-01;3312.626;10741.864;4189.138;3240.803;4415.919;4089.682;3940.799;4266.842;3986.821;19155.872;1190.977;4595.985;2996.611;1015.165;3655.034;9903.133;12379.819;5457.706;6717.062;2432.939;6831.821
2001-02;3033.040;8631.452;3801.557;3102.962;4028.497;3905.828;3588.647;3984.492;3893.704;18718.254;1137.805;4081.088;2947.352;913.206;3359.451;9259.763;10365.148;5097.269;6724.971;2045.501;6213.979
2001-03;2834.397;7643.251;3554.861;2957.086;3729.287;3792.919;3359.872;3804.623;3237.268;16746.421;1018.786;3797.308;2714.256;855.713;3008.148;8424.865;8060.633;4601.655;6119.180;1858.976;5632.015
2001-04;3044.611;9065.439;3830.897;3151.885;3997.647;4050.790;3621.650;4043.333;3275.035;16741.277;1138.834;4138.731;2923.479;903.144;3219.865;9025.392;9298.254;4725.202;6076.247;1991.653;5786.050
2001-05;3006.796;8473.769;3855.901;3140.196;3807.214;4041.107;3643.445;3908.827;3139.067;16551.804;1145.562;3878.715;2909.669;827.030;3021.649;8695.534;8789.181;4670.336;5824.014;2028.982;5783.622
2001-06;2913.016;7651.525;3765.339;2990.474;3665.046;3800.541;3560.065;3775.585;3191.635;15666.820;1183.700;3737.324;2808.240;794.532;3005.458;8490.314;8310.765;4477.052;5992.442;1952.276;5683.484
2001-07;2874.656;7661.357;3730.922;2796.369;3674.579;3517.391;3526.865;3779.322;3152.509;15633.135;1122.626;3755.895;2781.224;811.526;3019.375;8417.506;8383.923;4433.875;6386.623;1943.584;5878.527
2001-08;2737.233;6848.337;3484.951;2730.658;3579.836;3429.435;3292.648;3743.486;3184.335;14557.801;1129.913;3627.478;2740.915;803.202;2804.191;8389.005;7910.315;4429.637;6513.912;1838.407;5556.749
2001-09;2496.401;6143.177;3216.240;2445.747;3222.643;3111.391;3040.927;3497.203;2533.637;12310.163;989.585;3203.475;2334.946;692.546;2348.639;7271.367;6634.019;4225.197;5891.442;1667.555;5070.537
2001-10;2544.471;6841.058;3261.681;2471.622;3324.848;3104.920;3085.453;3564.701;2555.938;12737.741;1077.369;3364.088;2366.961;714.636;2451.925;7295.725;7139.236;4221.508;5695.523;1669.882;5172.200
2001-11;2695.385;7508.635;3514.931;2542.959;3458.373;3138.577;3323.252;3642.407;2750.587;14414.080;1161.788;3463.252;2481.351;727.902;2667.151;7621.071;8184.174;4313.433;5879.637;1823.667;5229.042
2001-12;2712.658;7847.134;3538.517;2430.694;3546.982;2926.880;3344.370;3728.844;3044.022;15148.618;1175.192;3573.616;2600.205;737.326;2748.614;7814.935;8412.686;4400.502;6190.151;1853.024;5234.781
2002-01;2630.770;7216.672;3489.530;2295.692;3361.993;2697.803;3297.208;3571.653;3415.419;14879.965;1178.379;3346.798;2500.850;711.155;2624.340;7510.196;7611.358;4156.265;5860.144;1839.669;4956.312
2002-02;2608.413;7191.613;3422.603;2357.505;3361.437;2809.885;3232.827;3554.423;3284.205;14301.344;1186.132;3375.386;2596.226;709.516;2589.720;7530.657;7773.655;4276.276;5797.071;1820.756;5075.234
2002-03;2724.270;7431.733;3550.075;2486.923;3544.680;2973.761;3353.375;3718.913;3450.118;15168.552;1228.464;3554.380;2817.958;754.643;2797.280;8186.486;8074.060;4553.756;5934.200;1886.592;5275.622
2002-04;2632.752;6667.105;3327.404;2598.378;3520.562;3146.886;3135.884;3730.775;3350.307;16029.234;1213.412;3501.528;2840.056;760.409;2716.873;8157.761;7313.866;4684.798;6209.043;1872.031;5088.723
2002-05;2638.855;6527.207;3306.506;2735.041;3514.063;3343.084;3112.559;3669.779;3287.211;15371.777;1289.579;3520.247;2919.840;747.341;2693.572;8221.346;7219.735;4866.948;6404.864;1913.117;5208.866
2002-06;2479.285;6484.627;3057.028;2592.818;3393.516;3168.994;2875.354;3514.789;3081.875;14442.020;1227.987;3422.830;2836.506;753.694;2614.951;7969.007;7032.680;4673.944;6295.121;1805.303;5272.172
2002-07;2270.613;5589.972;2832.443;2418.166;3016.277;2948.876;2668.650;3278.182;3019.358;13846.859;1135.963;2964.666;2550.163;677.437;2183.234;6552.012;6004.111;4112.068;5437.114;1602.597;4599.705
2002-08;2275.335;5678.732;2846.759;2401.320;3016.468;2917.643;2681.354;3243.989;3012.779;13170.406;1164.471;2917.620;2503.250;686.909;2192.703;6690.759;5972.137;4106.560;5473.385;1622.850;4747.559
2002-09;2025.606;5036.598;2529.032;2283.764;2619.713;2789.275;2378.786;2908.199;2669.930;12230.787;1101.353;2470.170;2180.681;592.227;1658.749;5499.677;4961.962;3838.026;4564.759;1492.735;4112.181
2002-10;2175.475;5805.491;2752.798;2192.942;2873.056;2595.206;2594.869;3136.094;2926.564;12671.018;1161.262;2791.179;2290.016;641.339;1890.656;6219.442;5761.617;3968.278;4957.242;1538.213;4225.458
2002-11;2293.254;6497.715;2918.351;2273.049;3014.194;2700.473;2751.065;3230.482;2772.057;13463.746;1193.907;2909.120;2483.514;701.253;1997.784;6585.729;6591.881;4067.543;5163.370;1628.530;4397.021
2002-12;2182.570;5852.601;2747.835;2211.761;2905.187;2630.935;2584.929;3160.764;2707.759;12454.254;1171.921;2829.057;2426.841;690.695;1844.450;6231.490;5883.395;3962.327;5309.472;1616.177;4416.460
2003-01;2116.624;5527.922;2687.116;2150.307;2768.042;2524.337;2522.505;2937.851;2589.298;12524.881;1193.008;2734.665;2289.087;680.231;1800.706;5840.930;5802.459;3826.958;5018.851;1661.775;4222.652
2003-02;2080.382;5352.782;2651.815;2152.549;2677.780;2539.222;2484.112;2890.517;2563.826;12373.115;1177.557;2600.651;2062.766;701.369;1676.095;5409.531;5766.696;3624.311;4444.333;1720.461;4031.862
2003-03;2074.666;5443.223;2674.004;2089.181;2639.297;2427.136;2507.246;2887.721;2526.220;11733.109;1221.816;2504.303;2075.102;646.048;1612.966;5255.156;5629.963;3609.931;4395.360;1698.680;4407.897
2003-04;2259.956;6480.463;2895.175;2108.460;2999.523;2408.211;2716.722;3188.099;2548.795;11717.091;1318.803;2898.567;2410.568;734.403;1995.120;5945.599;6838.283;4036.014;5194.896;1806.891;4980.403
2003-05;2390.220;6838.074;3054.394;2212.511;3197.639;2525.231;2862.490;3383.795;2780.085;12716.002;1364.034;3112.065;2675.071;819.344;2128.993;6324.618;7142.525;4287.146;5748.974;1962.052;5324.753
2003-06;2432.475;6710.321;3094.108;2353.261;3230.506;2711.492;2897.970;3412.790;2941.176;12887.139;1419.681;3163.250;2674.468;807.388;2239.220;6372.927;7190.092;4282.892;5753.676;2014.731;5301.997
2003-07;2482.328;6832.701;3149.560;2433.676;3296.792;2821.545;2951.784;3434.062;3158.393;13707.149;1415.242;3219.280;2843.268;805.319;2371.823;6658.732;7649.989;4451.610;5886.235;2021.503;5194.732
2003-08;2536.553;7127.680;3213.102;2651.642;3291.039;3118.913;3007.171;3410.616;3279.689;15392.020;1450.793;3242.851;2893.559;779.232;2332.349;6807.223;7780.617;4410.973;5788.388;2127.623;5658.810
2003-09;2552.643;7158.493;3180.036;2798.784;3358.047;3305.050;2972.457;3531.194;3384.944;16253.494;1509.556;3256.712;2866.831;809.099;2315.285;6717.254;8041.772;4603.111;6141.635;2164.844;5871.918
2003-10;2704.634;7823.090;3363.042;2944.881;3582.932;3456.341;3142.133;3771.080;3585.033;16950.889;1637.495;3479.337;3230.402;848.669;2590.942;7128.464;8729.766;4705.327;6437.765;2311.168;6246.829
2003-11;2746.464;8111.250;3398.661;2876.605;3735.513;3349.682;3172.555;3883.079;3557.498;16858.918;1634.583;3658.977;3378.808;916.762;2728.723;7378.691;9032.853;4956.298;6664.480;2380.493;6217.598
2003-12;2919.442;8466.613;3575.702;3073.959;4042.325;3582.084;3337.410;4174.041;3725.839;17199.525;1773.777;3989.923;3629.456;959.732;3039.512;8056.386;9771.235;5349.206;7268.736;2510.825;6635.586
2004-01;2966.932;9021.783;3639.269;3135.808;4089.993;3646.898;3397.874;4161.313;3913.470;18875.979;1771.312;4020.031;3657.600;979.318;3074.307;8022.448;10140.479;5488.946;7601.933;2537.856;6938.043
2004-02;3017.675;9575.044;3685.067;3161.922;4210.342;3636.244;3439.102;4351.593;3958.372;19486.325;1855.503;4122.311;4033.415;990.055;3048.792;8148.796;10669.626;5524.895;7926.639;2593.580;7341.201
2004-03;2998.830;9333.339;3628.487;3468.026;4080.448;4125.806;3384.481;4249.560;3939.927;18321.783;1884.604;3975.914;3992.336;956.156;2904.779;7745.732;10477.767;5388.000;7497.802;2581.926;7089.764
2004-04;2939.076;8614.796;3561.276;3281.867;4051.549;3902.178;3332.517;4219.611;3875.488;17432.824;1773.538;3930.488;3879.245;969.765;2924.403;7738.267;10499.143;5478.000;7533.972;2367.307;6989.170
2004-05;2967.884;8713.720;3610.828;3197.671;4122.726;3765.293;3376.846;4311.660;3801.261;17499.864;1785.286;4057.188;4109.611;983.651;2937.654;7900.899;10683.396;5523.691;7773.933;2431.264;7019.764
2004-06;3030.093;9050.125;3682.930;3329.919;4179.827;3968.164;3440.639;4312.444;3853.361;17496.581;1784.994;4136.508;4263.116;1020.477;3024.615;8047.501;11013.744;5525.822;8018.170;2535.426;7428.216
2004-07;2931.964;8505.315;3563.477;3186.319;4065.444;3732.937;3323.490;4269.551;3958.670;17732.645;1790.767;4008.303;4178.306;995.570;2876.191;7684.164;10527.725;5338.066;7915.085;2538.187;7287.620
2004-08;2946.022;8639.749;3580.962;3228.447;4068.508;3760.016;3340.507;4294.034;4049.919;18993.127;1827.343;4001.523;4281.751;985.823;2822.238;7673.551;10701.512;5274.172;8285.928;2539.792;7422.734
2004-09;3002.696;9402.713;3631.356;3216.213;4231.781;3672.595;3377.187;4432.157;4255.396;19320.193;1949.233;4137.532;4776.248;1041.953;2971.238;7839.011;11537.384;5407.524;8912.905;2732.967;7886.477
2004-10;3076.904;9697.387;3695.683;3311.530;4384.745;3768.752;3428.833;4540.136;4286.236;19254.692;2066.437;4309.946;4892.573;1102.511;3091.942;8181.037;11699.181;5508.957;9437.921;2905.680;7815.875
2004-11;3239.895;10756.744;3847.678;3500.769;4707.427;3950.690;3569.833;4833.763;4414.849;21007.929;2244.275;4568.340;5566.701;1192.123;3364.677;8723.274;13170.005;5913.999;10048.268;3025.252;8412.875
2004-12;3364.558;10875.143;3979.296;3667.322;4906.916;4153.438;3694.970;4990.933;4555.498;21495.319;2340.565;4756.829;5607.398;1285.558;3545.840;9127.272;13412.656;6183.943;10529.699;3082.727;8734.250
